-1.03,0.18,-0.45,0.02,0.01,0.05,0.02,0.00,0.00,0.00,0.00,0.00
-1.24,-0.32,-0.39,0.02,0.64,0.69,0.12,0.57,0.02,0.43,0.90,2.29
-0.80,-0.47,-0.53,0.06,0.58,0.61,1.13,1.22,0.39,1.69,1.82,6.96
-0.56,0.10,-0.75,-0.12,-0.55,-0.38,0.85,0.88,0.36,1.38,1.10,4.67
-0.92,0.21,-0.60,-0.06,-0.63,-0.55,0.06,0.07,0.06,0.16,0.19,0.04
-0.95,0.07,-0.43,0.08,-0.17,-0.25,0.06,0.01,0.02,0.03,0.01,0.05
-1.00,0.08,-0.45,-0.01,-0.06,-0.02,0.06,0.00,0.01,0.00,0.00,0.00
-1.00,0.10,-0.46,-0.01,-0.02,0.00,0.04,0.00,0.01,0.00,0.00,0.00
-1.03,0.11,-0.47,-0.07,0.01,0.01,0.02,0.00,0.01,0.00,0.00,0.00
-1.03,0.12,-0.47,-0.08,0.02,0.00,0.02,0.00,0.00,0.00,0.00,0.00
-1.02,0.13,-0.47,-0.05,0.02,0.01,0.02,0.00,0.00,0.00,0.00,0.00
-1.02,0.14,-0.48,-0.03,0.01,0.02,0.02,0.00,0.01,0.00,0.00,0.00
-1.00,0.15,-0.47,-0.01,0.01,0.02,0.04,0.00,0.01,0.00,0.00,0.00
-0.97,0.15,-0.47,0.00,0.01,0.02,0.06,0.00,0.01,0.00,0.00,0.00
-0.99,0.15,-0.49,0.00,-0.00,0.03,0.04,0.00,0.01,0.00,0.00,0.00
-1.01,0.16,-0.49,-0.00,-0.00,0.03,0.02,0.00,0.01,0.00,0.00,0.00
-1.01,0.16,-0.49,-0.00,0.00,0.04,0.02,0.00,0.01,0.00,0.00,0.00
-1.05,0.02,-0.45,-0.07,0.10,0.07,0.02,0.04,0.01,0.02,0.03,0.00
-1.11,-0.58,-0.47,-0.06,0.53,0.82,0.55,0.77,0.35,3.42,1.07,4.26
-0.61,-0.40,-0.60,-0.14,0.23,0.44,0.96,1.19,0.37,3.71,1.41,5.00
