-1.03,0.28,-0.37,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00
-1.08,0.21,-0.39,0.01,0.06,0.04,0.04,0.02,0.01,0.00,0.02,0.00
-1.16,-0.27,-0.33,0.94,0.84,0.99,0.53,0.63,0.19,2.44,2.31,3.62
-0.43,-0.37,-0.68,0.56,0.70,0.58,1.07,0.62,0.39,3.52,2.60,4.73
-0.05,0.27,-0.91,-0.90,-0.31,-0.95,0.19,0.18,0.07,0.35,0.11,0.26
-0.72,0.54,-0.55,-0.57,-0.42,-0.74,0.14,0.02,0.04,0.36,0.02,0.23
-1.03,0.36,-0.39,0.06,-0.18,-0.26,0.03,0.03,0.01,0.07,0.05,0.02
-1.04,0.27,-0.39,0.10,-0.01,-0.10,0.02,0.01,0.01,0.02,0.00,0.01
-1.00,0.32,-0.40,-0.01,-0.01,-0.02,0.02,0.00,0.00,0.00,0.00,0.00
-1.00,0.34,-0.41,-0.02,0.01,-0.02,0.02,0.00,0.00,0.00,0.00,0.00
-0.98,0.31,-0.39,-0.02,-0.02,-0.02,0.04,0.01,0.01,0.00,0.00,0.00
-0.99,0.31,-0.38,-0.01,-0.02,-0.00,0.04,0.01,0.01,0.00,0.00,0.00
-1.02,0.31,-0.39,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00
-1.01,0.31,-0.39,0.01,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00
-1.07,0.21,-0.41,0.01,0.04,0.03,0.04,0.02,0.01,0.00,0.01,0.00
-1.02,-0.38,-0.38,0.93,0.89,0.94,0.91,0.54,0.18,2.76,2.34,2.98
-0.32,-0.41,-0.67,0.44,0.74,0.55,1.23,0.58,0.32,4.21,2.66,4.06
-0.13,0.38,-0.82,-1.02,-0.28,-0.91,0.22,0.19,0.07,0.43,0.07,0.28
-0.74,0.55,-0.49,-0.47,-0.28,-0.73,0.12,0.04,0.04,0.47,0.01,0.17
-0.98,0.34,-0.36,0.08,-0.11,-0.29,0.06,0.02,0.02,0.02,0.02,0.02
-1.00,0.27,-0.37,0.04,-0.01,-0.12,0.06,0.01,0.01,0.01,0.00,0.01
-1.00,0.29,-0.37,0.02,-0.02,-0.01,0.04,0.01,0.01,0.00,0.00,0.00
-1.01,0.32,-0.36,-0.02,-0.01,0.00,0.02,0.00,0.00,0.00,0.00,0.00
-1.02,0.32,-0.36,-0.01,-0.01,-0.00,0.02,0.00,0.00,0.00,0.00,0.00
