-0.17,0.12,-0.43,-0.05,0.07,-0.10,0.04,0.14,0.24,0.00,0.01,0.01
-0.32,0.31,-0.89,-0.14,0.17,-0.24,0.01,0.14,0.05,0.01,0.00,0.01
-0.29,0.41,-0.84,-0.43,0.11,-0.23,0.00,0.01,0.03,0.10,0.01,0.01
-0.46,0.60,-0.66,-0.91,-0.09,-0.08,0.04,0.05,0.04,0.11,0.02,0.01
-0.67,0.81,-0.44,-1.01,-0.12,-0.05,0.03,0.04,0.03,0.06,0.01,0.01
-0.72,0.84,-0.24,-0.66,0.16,-0.27,0.02,0.03,0.01,0.10,0.06,0.03
-0.63,0.76,-0.11,-0.39,0.32,-0.30,0.02,0.03,0.01,0.05,0.01,0.02
-0.52,0.82,-0.07,-0.21,0.25,-0.09,0.01,0.04,0.00,0.04,0.00,0.01
-0.53,0.82,-0.11,-0.03,0.28,-0.11,0.01,0.04,0.00,0.02,0.01,0.02
-0.75,0.69,-0.13,-0.03,0.19,-0.24,0.08,0.02,0.00,0.02,0.03,0.01
-0.98,0.57,-0.18,-0.00,0.09,-0.26,0.06,0.03,0.01,0.02,0.02,0.00
-0.97,0.39,-0.21,0.13,0.16,-0.28,0.04,0.02,0.00,0.01,0.00,0.01
-0.93,0.43,-0.22,0.04,0.13,-0.16,0.03,0.03,0.01,0.02,0.00,0.03
-0.82,0.60,-0.29,-0.04,0.15,-0.03,0.05,0.02,0.00,0.01,0.01,0.00
-0.85,0.50,-0.33,0.01,0.07,-0.01,0.10,0.03,0.00,0.01,0.03,0.00
-1.02,0.35,-0.36,-0.00,-0.01,-0.01,0.08,0.01,0.01,0.00,0.01,0.00
-0.96,0.37,-0.34,-0.04,0.04,-0.03,0.05,0.01,0.01,0.00,0.00,0.00
-0.93,0.44,-0.33,-0.05,-0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00
-0.94,0.46,-0.34,0.00,-0.00,0.04,0.03,0.01,0.00,0.00,0.00,0.00
-0.95,0.39,-0.35,0.02,0.01,0.02,0.03,0.01,0.00,0.00,0.00,0.00
-1.21,-0.09,-0.61,0.06,0.35,0.30,0.16,0.55,0.22,0.01,0.25,0.33
-1.08,-0.70,-0.73,0.56,0.43,1.50,1.22,0.95,0.79,3.71,0.47,7.24
-0.27,-0.28,-0.72,0.29,0.04,0.71,1.35,1.01,0.66,4.41,0.40,9.09
-0.38,0.49,-0.71,-0.81,-0.51,-0.88,0.49,0.14,0.07,0.53,0.26,0.06
-1.01,0.55,-0.36,-0.83,-0.52,-0.88,0.07,0.03,0.07,0.16,0.19,0.05
-1.06,0.29,-0.19,-0.33,0.00,-0.80,0.04,0.03,0.01,0.04,0.06,0.09
-1.01,0.21,-0.25,-0.13,0.07,-0.35,0.04,0.01,0.01,0.01,0.01,0.10
-1.05,0.24,-0.21,-0.02,0.00,-0.03,0.04,0.01,0.01,0.01,0.00,0.01
-1.05,0.25,-0.19,0.02,0.00,0.03,0.04,0.01,0.01,0.01,0.00,0.00
-1.05,0.23,-0.20,0.02,-0.01,0.03,0.04,0.01,0.00,0.00,0.00,0.00
-1.07,0.23,-0.18,0.01,-0.01,0.03,0.04,0.01,0.00,0.00,0.00,0.00
-0.98,0.33,-0.18,0.01,0.04,0.06,0.05,0.01,0.00,0.00,0.00,0.00
-1.00,0.35,-0.21,-0.00,0.05,0.10,0.06,0.01,0.00,0.00,0.00,0.00
-1.07,0.30,-0.24,0.02,0.03,0.05,0.05,0.01,0.00,0.00,0.00,0.01
-1.02,0.28,-0.25,0.08,0.00,-0.03,0.04,0.00,0.00,0.00,0.00,0.00
-1.03,0.28,-0.25,0.08,-0.03,0.00,0.04,0.00,0.00,0.00,0.00,0.00
-1.01,0.29,-0.24,0.08,-0.03,0.05,0.04,0.01,0.00,0.00,0.00,0.00
-1.00,0.32,-0.24,0.06,-0.03,0.07,0.03,0.00,0.00,0.00,0.00,0.00
-1.01,0.35,-0.22,-0.02,-0.00,0.05,0.04,0.01,0.00,0.01,0.00,0.00
-1.02,0.35,-0.23,-0.03,0.02,0.02,0.04,0.01,0.00,0.01,0.00,0.00
-1.01,0.30,-0.24,-0.00,0.03,-0.00,0.04,0.00,0.00,0.00,0.00,0.00
-1.00,0.31,-0.24,-0.06,0.01,-0.00,0.03,0.01,0.00,0.00,0.00,0.00
-1.01,0.34,-0.25,-0.08,0.00,0.01,0.04,0.01,0.00,0.00,0.00,0.00
-1.01,0.33,-0.24,-0.00,0.01,0.03,0.04,0.01,0.00,0.00,0.00,0.00
-1.11,0.14,-0.33,0.10,0.13,0.12,0.06,0.04,0.04,0.04,0.06,0.03
-1.42,-0.66,-0.40,0.86,0.67,1.66,0.28,0.77,0.50,4.17,0.83,7.92
-0.63,-0.50,-0.55,0.44,0.65,1.20,1.32,1.27,0.54,5.68,0.85,9.46
-0.06,0.51,-0.74,-0.79,-0.16,-0.85,0.32,0.34,0.04,0.83,0.21,0.07
-0.79,0.65,-0.55,-0.72,-0.49,-0.85,0.13,0.03,0.06,0.08,0.06,0.04
-1.06,0.46,-0.28,-0.24,-0.20,-0.70,0.04,0.03,0.02,0.09,0.10,0.02
-1.03,0.26,-0.25,0.09,0.07,-0.51,0.04,0.01,0.00,0.01,0.00,0.05
-0.99,0.22,-0.31,0.11,0.01,-0.17,0.03,0.01,0.00,0.01,0.01,0.03
-1.01,0.24,-0.28,0.02,-0.03,-0.03,0.04,0.00,0.01,0.01,0.00,0.00
-1.04,0.24,-0.27,-0.01,-0.02,-0.01,0.04,0.01,0.01,0.01,0.00,0.00
-1.06,0.22,-0.28,0.01,-0.03,-0.01,0.04,0.00,0.00,0.00,0.00,0.00
-1.08,0.21,-0.25,0.03,0.01,0.00,0.04,0.00,0.00,0.00,0.00,0.00
-1.04,0.30,-0.29,0.03,0.05,0.09,0.04,0.01,0.01,0.00,0.00,0.01
-0.94,0.41,-0.32,-0.00,0.02,0.18,0.04,0.01,0.00,0.00,0.00,0.00
-0.94,0.39,-0.29,-0.04,0.01,0.07,0.04,0.01,0.00,0.00,0.00,0.02
-1.06,0.29,-0.30,0.03,0.02,-0.04,0.05,0.01,0.00,0.01,0.00,0.00
-1.01,0.20,-0.29,0.15,0.01,-0.06,0.05,0.01,0.00,0.01,0.00,0.00
-1.01,0.24,-0.31,0.05,-0.01,-0.02,0.05,0.02,0.01,0.03,0.01,0.01
-1.02,0.37,-0.32,-0.10,0.00,0.06,0.05,0.01,0.01,0.01,0.01,0.00
-0.96,0.38,-0.31,-0.05,0.01,0.04,0.03,0.01,0.00,0.01,0.00,0.00
-1.00,0.34,-0.32,0.00,0.01,0.04,0.03,0.01,0.00,0.00,0.00,0.00
-1.01,0.30,-0.29,-0.02,0.06,0.00,0.04,0.00,0.00,0.00,0.00,0.00
-0.99,0.32,-0.31,-0.08,0.02,-0.06,0.03,0.01,0.00,0.00,0.00,0.00
-0.98,0.33,-0.33,-0.02,-0.03,-0.01,0.03,0.01,0.01,0.01,0.00,0.00
-1.00,0.31,-0.33,0.01,-0.03,0.11,0.03,0.01,0.01,0.01,0.00,0.01
-0.34,0.54,-0.69,0.12,-0.57,1.30,0.71,0.40,0.23,0.04,1.77,2.38
-0.45,0.06,0.24,-0.08,0.17,2.08,1.39,1.58,2.01,1.90,20.76,2.54
-0.94,-0.34,0.76,-0.14,1.09,0.59,1.19,1.57,1.69,2.31,19.15,2.91
-0.71,0.37,0.04,0.65,0.02,-0.55,0.60,0.94,0.88,0.88,1.91,0.32
-0.88,0.64,-0.05,0.44,-0.46,-0.74,0.05,0.08,0.06,0.69,0.09,0.04
-1.05,0.49,-0.28,-0.14,-0.11,-0.70,0.05,0.02,0.02,0.06,0.02,0.06
-1.02,0.36,-0.37,0.06,0.06,-0.34,0.05,0.02,0.01,0.04,0.01,0.06
-0.96,0.35,-0.31,0.04,0.02,-0.09,0.03,0.01,0.01,0.02,0.02,0.01
-1.00,0.36,-0.28,0.02,-0.02,-0.01,0.04,0.02,0.01,0.01,0.01,0.00
-1.00,0.29,-0.30,-0.02,0.04,-0.02,0.04,0.01,0.00,0.01,0.00,0.00
-1.00,0.31,-0.28,-0.06,0.03,-0.03,0.03,0.00,0.00,0.00,0.00,0.00
-1.01,0.36,-0.26,-0.05,-0.02,-0.02,0.04,0.01,0.00,0.00,0.00,0.00
-0.97,0.38,-0.24,-0.10,0.00,0.04,0.04,0.01,0.00,0.00,0.00,0.00
-1.01,0.37,-0.25,-0.10,0.06,0.05,0.05,0.01,0.00,0.00,0.00,0.00
-1.03,0.34,-0.26,-0.06,0.06,0.01,0.04,0.00,0.00,0.00,0.00,0.00
-0.98,0.33,-0.26,-0.04,0.07,-0.01,0.03,0.00,0.00,0.00,0.00,0.00
-0.99,0.35,-0.27,-0.06,0.04,-0.01,0.03,0.01,0.00,0.00,0.00,0.00
-0.96,0.37,-0.28,-0.03,-0.01,0.01,0.03,0.01,0.00,0.00,0.00,0.00
-0.46,0.38,-0.49,0.09,-0.54,0.55,0.49,0.49,0.11,0.03,1.01,0.69
-0.45,-0.26,0.25,0.11,-0.94,1.45,1.12,1.63,1.44,0.78,14.99,1.68
-0.75,-0.83,0.64,0.40,0.51,1.03,1.30,1.30,1.58,1.68,20.91,2.44
-0.57,0.08,0.08,0.56,0.58,-0.05,0.63,1.30,0.87,1.04,6.55,0.77
-0.81,0.79,-0.01,0.21,-0.51,-0.55,0.10,0.07,0.08,0.25,0.08,0.05
-1.03,0.63,-0.21,0.06,-0.06,-0.76,0.05,0.02,0.02,0.04,0.09,0.03
-0.93,0.50,-0.32,0.05,0.17,-0.64,0.04,0.02,0.00,0.01,0.01,0.05
-0.87,0.43,-0.30,-0.03,0.09,-0.31,0.03,0.01,0.00,0.01,0.00,0.05
-0.95,0.44,-0.27,0.00,-0.02,-0.02,0.04,0.01,0.01,0.01,0.01,0.02
-1.02,0.37,-0.25,0.06,-0.05,0.03,0.04,0.02,0.00,0.00,0.00,0.01
-1.00,0.33,-0.27,-0.01,0.01,-0.03,0.04,0.01,0.00,0.01,0.00,0.00
-0.98,0.36,-0.26,-0.03,0.02,0.01,0.03,0.01,0.00,0.00,0.00,0.00
-0.99,0.35,-0.24,-0.06,0.02,0.02,0.03,0.01,0.00,0.01,0.00,0.00
-0.99,0.40,-0.25,-0.07,0.02,0.02,0.03,0.01,0.00,0.01,0.00,0.00
-0.98,0.40,-0.26,0.00,-0.00,0.04,0.03,0.01,0.00,0.01,0.00,0.00
-0.98,0.38,-0.25,-0.03,0.01,0.02,0.03,0.01,0.00,0.01,0.00,0.00
-0.97,0.43,-0.25,-0.03,0.02,0.02,0.03,0.01,0.00,0.00,0.00,0.00
-0.97,0.41,-0.26,0.01,0.00,0.02,0.03,0.01,0.00,0.00,0.00,0.00
-0.97,0.39,-0.26,0.01,-0.00,0.00,0.03,0.01,0.00,0.00,0.00,0.00
-0.98,0.39,-0.26,-0.00,-0.00,-0.01,0.03,0.01,0.00,0.00,0.00,0.00
-0.98,0.38,-0.26,-0.04,0.02,0.01,0.03,0.01,0.00,0.00,0.00,0.00
-0.99,0.39,-0.24,-0.08,0.05,0.03,0.03,0.01,0.00,0.00,0.00,0.00
-0.96,0.42,-0.25,-0.08,0.04,0.04,0.03,0.01,0.00,0.00,0.00,0.00
-0.94,0.42,-0.26,-0.04,0.01,0.03,0.03,0.01,0.00,0.00,0.00,0.00
-0.60,0.61,-0.34,0.06,-0.34,0.30,0.26,0.08,0.02,0.04,0.33,0.15
-0.27,0.51,0.29,-0.07,-2.32,1.31,0.77,0.83,0.91,1.06,3.94,0.91
-0.71,-0.58,1.12,0.01,-0.02,2.10,1.60,1.78,1.17,4.58,23.78,2.99
-0.59,-0.90,0.77,0.65,2.18,1.14,1.11,1.45,1.06,8.96,10.80,4.31
-0.33,0.02,0.31,1.06,0.15,-0.41,0.15,1.46,0.07,5.46,0.66,0.84
-0.76,0.38,0.16,1.03,0.03,-0.88,0.08,0.49,0.04,0.16,0.04,0.04
-0.84,0.22,-0.19,0.72,0.14,-0.56,0.03,0.02,0.04,0.09,0.01,0.13
-0.83,0.27,-0.39,0.30,-0.02,-0.14,0.03,0.02,0.01,0.06,0.02,0.04
-0.91,0.47,-0.37,0.06,-0.11,-0.01,0.04,0.02,0.01,0.01,0.00,0.01
-0.96,0.46,-0.32,0.03,-0.08,0.01,0.05,0.02,0.01,0.00,0.00,0.01
