-1.00,0.32,-0.34,0.02,0.01,0.03,0.04,0.00,0.00,0.00,0.00,0.00
-1.00,0.31,-0.35,0.02,0.01,0.03,0.03,0.00,0.00,0.00,0.00,0.00
-0.99,0.31,-0.36,0.01,0.02,0.02,0.03,0.00,0.00,0.00,0.00,0.00
-0.98,0.29,-0.36,0.01,0.02,0.04,0.03,0.00,0.00,0.00,0.00,0.00
-0.61,0.42,-0.72,0.06,-0.08,0.84,0.41,0.08,0.31,0.01,0.29,1.66
-0.74,-0.17,-0.11,-0.16,0.63,1.79,0.99,1.46,2.25,2.99,17.09,4.03
-0.78,-0.85,0.34,0.13,1.06,0.84,1.22,1.24,2.16,4.77,16.81,4.28
-0.32,-0.01,-0.25,0.64,0.04,-0.40,0.53,1.06,0.81,1.87,0.93,0.14
-0.57,0.74,-0.40,0.21,-0.60,-0.70,0.10,0.10,0.07,0.50,0.02,0.11
-0.93,0.55,-0.52,0.03,-0.43,-0.73,0.06,0.05,0.02,0.08,0.04,0.06
-1.01,0.30,-0.46,0.21,-0.24,-0.42,0.04,0.02,0.02,0.02,0.01,0.04
-0.97,0.30,-0.38,0.07,-0.16,-0.14,0.04,0.02,0.01,0.02,0.01,0.02
-1.00,0.36,-0.33,0.05,-0.09,0.01,0.04,0.02,0.01,0.01,0.00,0.01
-1.01,0.34,-0.32,0.07,-0.02,0.02,0.04,0.01,0.01,0.01,0.00,0.00
-1.00,0.35,-0.34,0.04,0.09,0.05,0.04,0.01,0.01,0.00,0.00,0.01
-0.96,0.36,-0.35,0.00,0.09,0.05,0.03,0.01,0.01,0.00,0.00,0.00
-0.95,0.37,-0.38,-0.04,0.04,0.00,0.03,0.01,0.01,0.00,0.00,0.00
-0.96,0.38,-0.40,-0.02,0.05,0.00,0.03,0.01,0.01,0.00,0.00,0.00
-0.95,0.38,-0.42,-0.02,0.06,0.01,0.03,0.01,0.01,0.00,0.00,0.00
-0.93,0.39,-0.43,-0.01,0.03,0.02,0.03,0.01,0.01,0.00,0.00,0.00
-0.93,0.38,-0.43,-0.01,0.00,0.02,0.03,0.01,0.01,0.00,0.00,0.00
-0.94,0.38,-0.42,-0.02,0.00,-0.01,0.03,0.01,0.01,0.00,0.00,0.00
-0.94,0.38,-0.42,-0.03,0.00,-0.02,0.03,0.01,0.01,0.00,0.00,0.00
-0.95,0.38,-0.43,-0.01,0.01,0.01,0.03,0.01,0.01,0.00,0.00,0.00
-0.94,0.39,-0.42,0.02,0.01,0.02,0.03,0.01,0.01,0.00,0.00,0.00
-0.94,0.38,-0.43,0.03,0.01,0.00,0.03,0.01,0.01,0.00,0.00,0.00
