-0.21,0.01,-0.42,0.04,-0.01,0.02,0.06,0.10,0.23,0.01,0.00,0.00
-0.42,0.08,-0.93,-0.10,-0.14,0.10,0.01,0.10,0.06,0.06,0.03,0.01
-0.50,0.26,-0.87,-0.74,-0.39,0.05,0.02,0.03,0.05,0.31,0.04,0.03
-0.71,0.54,-0.61,-1.17,-0.43,-0.28,0.03,0.04,0.04,0.15,0.02,0.06
-0.79,0.67,-0.37,-0.86,-0.13,-0.39,0.02,0.02,0.02,0.16,0.06,0.01
-0.79,0.61,-0.22,-0.38,0.16,-0.29,0.02,0.02,0.01,0.06,0.01,0.01
-0.97,0.53,-0.24,-0.14,0.10,-0.14,0.07,0.02,0.01,0.02,0.02,0.02
-1.04,0.35,-0.24,0.06,0.06,-0.06,0.06,0.03,0.01,0.02,0.01,0.01
-0.96,0.30,-0.27,0.09,0.14,-0.07,0.04,0.02,0.01,0.02,0.00,0.01
-0.92,0.53,-0.37,0.02,0.15,-0.03,0.05,0.04,0.01,0.02,0.00,0.01
-0.81,0.54,-0.38,0.02,0.12,-0.05,0.06,0.03,0.01,0.01,0.01,0.01
-0.92,0.38,-0.40,-0.01,0.06,-0.05,0.11,0.01,0.01,0.01,0.01,0.00
-0.98,0.37,-0.42,-0.04,-0.00,-0.03,0.08,0.02,0.02,0.02,0.01,0.00
-0.93,0.38,-0.40,-0.01,-0.03,0.00,0.04,0.02,0.01,0.01,0.00,0.00
-1.00,0.32,-0.41,0.02,0.04,0.02,0.04,0.02,0.01,0.00,0.00,0.00
-1.35,-0.44,-0.61,0.44,0.70,0.70,0.19,0.77,0.17,1.25,0.57,1.73
-0.97,-0.80,-0.66,0.82,0.96,1.56,1.49,0.92,0.77,7.79,1.92,6.36
-0.21,-0.13,-0.56,-0.22,-0.14,0.25,1.08,0.67,0.63,7.81,2.12,7.33
-0.61,0.30,-0.55,-1.14,-0.73,-1.11,0.38,0.04,0.02,0.21,0.04,0.08
-1.10,0.32,-0.45,-0.66,-0.38,-0.83,0.05,0.02,0.01,0.28,0.09,0.06
-1.09,0.21,-0.40,-0.08,-0.05,-0.42,0.04,0.01,0.01,0.05,0.02,0.09
-1.03,0.20,-0.39,0.06,0.02,-0.08,0.04,0.01,0.01,0.00,0.00,0.01
-1.01,0.23,-0.37,0.04,-0.00,-0.01,0.04,0.00,0.01,0.00,0.00,0.00
-1.00,0.24,-0.37,0.02,0.01,0.00,0.04,0.00,0.01,0.00,0.00,0.00
-1.02,0.25,-0.39,0.02,0.01,0.02,0.04,0.00,0.01,0.00,0.00,0.00
-1.02,0.27,-0.39,0.05,-0.02,0.03,0.04,0.00,0.01,0.00,0.00,0.00
-0.95,0.28,-0.37,0.03,0.03,0.02,0.04,0.00,0.01,0.00,0.00,0.00
-1.02,0.26,-0.40,-0.05,0.05,0.04,0.06,0.00,0.01,0.01,0.00,0.00
-1.04,0.26,-0.40,-0.04,0.01,0.02,0.05,0.00,0.01,0.01,0.00,0.00
-0.97,0.27,-0.39,0.01,-0.01,0.00,0.04,0.00,0.01,0.00,0.00,0.00
-1.01,0.28,-0.41,0.01,-0.01,0.03,0.04,0.00,0.01,0.00,0.00,0.00
-1.00,0.28,-0.40,0.01,-0.01,0.01,0.03,0.00,0.01,0.00,0.00,0.00
-1.00,0.24,-0.36,-0.04,-0.09,-0.11,0.03,0.01,0.01,0.01,0.01,0.01
-1.03,0.22,-0.34,-0.09,-0.11,-0.14,0.04,0.01,0.01,0.01,0.01,0.01
-1.05,0.23,-0.34,-0.06,-0.03,-0.02,0.04,0.00,0.01,0.01,0.00,0.00
-1.04,0.21,-0.31,0.01,0.01,0.03,0.04,0.00,0.00,0.00,0.00,0.00
-1.04,0.20,-0.31,0.01,0.01,0.04,0.04,0.00,0.00,0.00,0.00,0.00
-1.04,0.21,-0.32,-0.00,0.01,0.03,0.04,0.00,0.00,0.00,0.00,0.00
-1.04,0.22,-0.32,-0.00,0.01,0.02,0.04,0.00,0.00,0.00,0.00,0.00
-1.04,0.22,-0.32,0.00,0.00,0.02,0.04,0.00,0.00,0.00,0.00,0.00
-1.03,0.21,-0.32,0.01,-0.00,0.03,0.04,0.00,0.00,0.00,0.00,0.00
-1.05,0.16,-0.32,0.01,0.03,0.06,0.04,0.00,0.00,0.00,0.00,0.00
-1.22,-0.32,-0.52,0.11,0.41,0.49,0.13,0.46,0.13,0.07,0.26,0.44
-1.15,-0.88,-0.46,1.03,0.82,1.58,1.13,0.80,0.73,3.39,1.93,7.45
-0.55,-0.29,-0.43,0.45,0.13,0.66,1.30,1.04,0.64,4.76,2.42,9.36
-0.58,0.47,-0.67,-0.95,-0.74,-0.89,0.35,0.04,0.03,0.20,0.10,0.05
-1.01,0.44,-0.55,-0.56,-0.61,-0.71,0.04,0.02,0.04,0.21,0.09,0.03
-1.03,0.28,-0.37,-0.14,-0.19,-0.49,0.04,0.01,0.01,0.01,0.04,0.03
-1.02,0.21,-0.35,-0.04,-0.04,-0.22,0.04,0.00,0.01,0.01,0.00,0.03
-1.02,0.23,-0.34,0.01,-0.06,-0.05,0.04,0.00,0.01,0.00,0.00,0.00
-1.03,0.24,-0.31,0.00,-0.03,-0.04,0.04,0.00,0.00,0.00,0.00,0.00
-1.03,0.22,-0.30,-0.02,-0.00,-0.02,0.04,0.00,0.00,0.00,0.00,0.00
-1.04,0.24,-0.30,-0.04,0.01,0.01,0.04,0.00,0.00,0.00,0.00,0.00
-1.03,0.27,-0.32,-0.02,0.03,0.03,0.04,0.00,0.00,0.00,0.00,0.00
