-161,942,1332,-32,-58,105
-58,922,1568,-200,0,209
-46,871,1490,-228,52,216
-17,897,1441,-252,89,217
11,996,1443,-241,90,231
23,1084,1488,-192,79,241
-9,1071,1461,-142,57,243
-27,1036,1376,-121,32,228
-86,1030,1295,-103,11,186
-76,1003,1257,-82,8,125
-72,1016,1264,-73,9,72
-32,1070,1278,-42,-13,38
8,1116,1303,-3,-38,42
-2,1136,1336,27,-70,76
-66,1090,1344,42,-96,114
-99,1060,1371,49,-91,125
-110,1025,1369,48,-77,116
-61,1033,1374,57,-68,88
67,1103,1480,113,-26,23
63,1077,1475,116,0,6
72,1059,1460,130,41,-24
57,1096,1430,166,73,-57
80,1070,1409,212,98,-97
45,1084,1390,309,121,-124
-97,871,1323,360,157,-212
65,920,1269,453,227,-270
117,1121,1419,476,133,-164
-23,738,1492,279,109,26
-159,696,1379,86,79,76
-151,732,1313,-93,75,80
-138,848,1325,-206,73,74
-100,1009,1323,-242,51,83
-62,1103,1329,-194,19,96
-77,1136,1316,-95,-4,111
-99,1161,1288,21,-27,102
-192,1166,1217,142,-53,98
-33,1151,1311,242,-62,85
-28,1055,1366,244,-75,81
-23,975,1386,203,-83,86
-27,939,1378,102,-84,91
-7,942,1391,-14,-74,93
-15,971,1406,-113,-59,89
6,1127,1390,-143,-38,54
-17,1138,1386,-95,-35,45
-32,1126,1385,-50,-25,35
-62,1066,1386,34,3,29
-61,1036,1386,35,5,28
-70,1005,1399,19,11,28
-63,990,1398,-11,11,29
-65,1013,1398,-46,13,37
-66,1016,1387,-63,17,42
-56,1036,1394,-71,11,41
-49,1044,1382,-52,6,38
-55,1054,1372,-30,4,38
-60,1007,1390,25,2,49
-46,999,1407,9,3,51
-54,989,1394,-10,19,56
-49,1016,1409,-34,27,62
-51,1024,1395,-38,36,64
-31,1037,1395,-16,32,64
-32,1025,1388,-1,33,63
-48,1016,1391,6,32,59
-40,1005,1384,-7,37,54
-55,991,1413,-35,36,47
-57,1004,1400,-59,43,49
-68,1082,1371,-58,66,65
-60,1068,1392,-17,65,69
-53,1077,1384,9,65,68
-53,1062,1388,27,70,69
-45,1041,1390,37,73,79
-67,1016,1409,16,77,76
-64,1006,1428,-1,83,70
-65,1001,1429,-30,92,64
-70,1007,1435,-60,103,63
-61,1037,1444,-72,112,62
-51,1073,1420,-75,113,52
-78,1080,1419,-58,121,44
-71,1079,1420,-31,131,39
-77,1085,1423,-2,135,39
-77,1079,1425,16,150,47
-80,1062,1432,27,159,53
-77,1066,1417,40,174,57
-64,1019,1473,41,200,54
-78,1031,1468,18,223,47
-85,1031,1454,5,236,37
-94,1041,1437,-11,252,30
-108,1068,1424,-6,260,20
-112,1081,1431,7,266,12
-114,1079,1409,23,270,8
-122,1061,1396,50,268,5
-128,1046,1413,39,272,1
-134,1042,1386,26,276,0
-133,1033,1399,4,258,-15
-137,1028,1416,-23,255,-14
-133,1035,1440,-50,262,-15
-114,1040,1487,-73,286,-8
-121,1062,1493,-94,316,-13
-127,1086,1457,-93,354,-20
-137,1133,1461,-64,390,-32
-149,1160,1480,6,413,-51
-169,1144,1483,73,433,-72
-205,1121,1499,115,444,-87
-251,1049,1494,105,472,-91
-286,1010,1463,49,488,-86
-299,1014,1445,1,509,-88
-306,1031,1449,-26,515,-81
-310,1021,1502,-31,506,-87
-310,977,1523,-83,520,-95
-333,951,1533,-164,552,-95
-336,992,1511,-223,592,-92
-346,1053,1498,-234,627,-86
-353,1104,1466,-190,648,-89
-409,1099,1412,93,633,-94
-436,1033,1423,163,621,-88
-444,968,1410,174,602,-74
-450,929,1411,148,590,-59
-456,925,1384,92,580,-41
-449,909,1395,50,567,-43
-451,931,1354,8,545,-39
-459,954,1351,-32,527,-46
-460,970,1359,-62,497,-55
-466,981,1326,-82,467,-61
-473,1000,1297,-88,444,-58
-474,1016,1279,-84,416,-53
-471,1030,1276,-60,386,-37
-468,1022,1294,-31,359,-16
-455,1008,1306,-7,332,7
-442,987,1302,-7,302,27
-441,963,1308,-10,279,46
-435,960,1300,-27,260,63
-435,982,1297,-35,239,80
-426,978,1321,-28,212,90
-432,951,1350,-29,186,95
-450,943,1326,-42,167,100
-469,942,1328,-65,153,102
-471,961,1354,-93,141,104
-484,980,1338,-99,131,108
-511,1059,1307,-42,89,120
-519,1073,1302,2,70,128
-516,1005,1374,80,8,138
-536,969,1412,-6,-18,132
-542,987,1401,-65,-24,130
-525,1018,1405,-97,-24,119
-535,1049,1403,-109,-34,106
-538,1047,1430,-112,-37,91
-543,1046,1441,-121,-36,76
-557,1055,1416,-128,-30,64
-561,1095,1409,-109,-28,59
-559,1095,1400,-73,-33,58
-574,1113,1377,-20,-39,56
-555,1077,1405,34,-46,57
-538,1029,1416,48,-55,60
-561,987,1410,35,-60,58
-553,962,1389,8,-65,60
-537,951,1432,-25,-72,60
-521,962,1416,-56,-84,64
-530,981,1380,-58,-97,68
-531,996,1363,-52,-113,71
-530,1009,1355,-26,-131,82
-458,969,1401,68,-201,174
-448,1040,1391,122,-203,184
-423,1129,1389,235,-194,197
-414,1167,1382,391,-189,209
-431,1115,1406,532,-178,229
-440,1059,1446,614,-154,246
-439,969,1500,621,-132,274
-457,905,1533,554,-96,296
-483,906,1514,453,-63,322
-487,975,1519,374,-19,348
-500,1102,1442,365,6,368
-535,1242,1399,467,35,386
-563,1367,1384,640,61,416
-590,1423,1368,864,89,455
-610,1395,1421,1093,133,504
-634,1388,1439,1282,198,535
-653,1417,1457,1447,275,591
-687,1497,1433,1619,375,663
-746,1703,1380,2025,591,824
-750,1779,1424,2331,764,951
-745,1872,1403,2622,922,1057
-814,1998,1340,2926,1073,1126
-836,2095,1356,3286,1212,1164
-808,2251,1340,3695,1328,1166
-853,2511,1375,4974,1630,1082
-873,2497,1369,5416,1786,1024
-880,2435,1347,5694,1961,961
-902,2435,1048,6074,2474,678
-823,2492,946,6185,2604,558
-815,2520,828,6335,2719,423
-700,2502,723,6498,2800,265
-652,2536,616,6680,2856,104
-536,2582,445,6864,2870,-70
-394,2598,306,7047,2834,-203
-373,2554,217,7207,2809,-366
-245,2258,69,7401,2657,-651
-224,1981,-49,7378,2570,-831
-230,1679,-166,7215,2502,-972
-271,1358,-310,6907,2468,-1085
-188,1144,-514,6503,2427,-1201
-179,871,-715,6008,2398,-1301
-144,644,-883,5411,2372,-1375
-142,583,-1059,4777,2343,-1441
-54,667,-1179,4210,2329,-1494
-10,813,-1322,3783,2295,-1511
27,937,-1450,3495,2250,-1514
89,1076,-1520,3357,2198,-1519
119,1197,-1655,3367,2108,-1552
227,674,-1708,3285,1704,-1635
192,421,-1657,2965,1551,-1626
182,259,-1701,2559,1462,-1588
187,188,-1921,1520,1219,-1494
246,271,-2002,1206,1090,-1480
278,345,-2009,1043,967,-1461
324,561,-2030,997,833,-1431
319,632,-2068,1081,699,-1374
295,496,-2100,1140,558,-1316
278,229,-2122,1094,424,-1273
266,-15,-2101,928,298,-1226
270,-138,-2097,672,182,-1160
210,-181,-2100,396,90,-1071
160,-135,-2149,130,9,-968
156,3,-2219,-38,-65,-888
157,222,-2288,-61,-146,-803
116,278,-2341,21,-218,-730
89,243,-2355,107,-276,-663
62,142,-2335,146,-326,-596
51,17,-2311,102,-357,-526
57,49,-2292,27,-386,-453
23,67,-2331,-28,-405,-374
-36,139,-2383,-93,-429,-250
-51,183,-2298,-206,-403,-85
-55,364,-2344,-172,-403,-38
-53,449,-2364,-65,-404,9
-131,285,-2289,105,-378,84
-129,227,-2252,58,-354,111
-103,181,-2259,-35,-338,131
-74,230,-2232,-140,-345,144
-69,345,-2243,-215,-354,160
-78,423,-2264,-231,-371,174
-109,454,-2282,-217,-392,186
-110,456,-2265,-202,-418,195
-94,452,-2235,-218,-446,213
-85,454,-2207,-233,-480,228
-17,414,-2205,-281,-553,242
78,357,-2183,-386,-663,249
136,307,-2127,-549,-800,263
81,289,-2081,-769,-946,285
-43,364,-2142,-1210,-1211,358
-117,440,-2224,-1441,-1379,400
-152,467,-2236,-1620,-1559,421
-107,428,-2230,-1792,-1746,441
-51,426,-2154,-1969,-1984,447
-87,512,-2076,-2155,-2225,475
-501,964,-2192,-2394,-2754,590
-608,1172,-2180,-2266,-2908,628
-668,1256,-2160,-2060,-3025,660
-690,1275,-2152,-1846,-3138,663
-686,1250,-2059,-1671,-3245,667
-751,1214,-1943,-1547,-3333,674
-881,1161,-1867,-1502,-3387,683
-999,1089,-1809,-1527,-3403,681
-1227,1171,-1686,-1724,-3260,576
-1252,1392,-1670,-1690,-3133,496
-1235,1491,-1704,-1552,-3037,415
-1246,1632,-1615,-1350,-2951,337
-1311,1772,-1545,-1049,-2837,296
-1419,1746,-1519,-710,-2705,277
-1475,1620,-1495,-441,-2559,270
-1539,1442,-1463,-267,-2393,278
-1583,1293,-1417,-200,-2228,284
-1580,1218,-1387,-209,-2065,288
-1586,1202,-1327,-264,-1893,299
-1604,1159,-1293,-330,-1730,300
-1636,1143,-1294,-402,-1570,276
-1677,1190,-1287,-467,-1417,248
-1683,1269,-1296,-470,-1266,219
-1651,1381,-1267,-417,-1138,187
-1584,1690,-1261,164,-875,125
-1598,1597,-1200,385,-794,118
-1619,1432,-1135,479,-728,112
-1582,1313,-1047,253,-485,114
-1564,1370,-1072,202,-434,118
-1577,1362,-1089,155,-401,111
-1587,1349,-1052,110,-365,103
-1576,1341,-1072,62,-345,96
-1575,1403,-1075,43,-330,88
-1584,1484,-1111,61,-320,90
-1602,1516,-1140,109,-316,86
-1625,1463,-1134,156,-310,86
-1643,1419,-1103,172,-294,82
-1659,1324,-1097,152,-271,68
-1664,1266,-1096,103,-245,56
-1655,1283,-1112,41,-223,47
-1622,1326,-1147,-16,-200,38
-1603,1353,-1159,-38,-186,41
-1617,1375,-1155,-39,-171,51
-1642,1358,-1164,-30,-161,60
-1649,1411,-1163,-21,-143,69
-1643,1432,-1171,25,-124,74
-1636,1406,-1176,77,-102,70
-1615,1343,-1172,90,-47,41
-1614,1354,-1193,70,-34,36
-1615,1354,-1193,42,-28,42
-1627,1360,-1185,17,-28,47
-1626,1355,-1173,1,-29,42
-1625,1350,-1174,-13,-28,45
-1637,1353,-1200,-31,-27,43
-1628,1381,-1203,-41,-23,40
-1626,1381,-1200,-45,-25,43
-1618,1408,-1210,-25,-22,39
-1621,1417,-1219,-2,-28,33
-1630,1399,-1226,31,-18,22
-1621,1362,-1206,35,-1,-2
-1614,1357,-1204,9,5,-12
-1599,1360,-1204,-9,4,-19
-1610,1343,-1175,-28,-2,-18
-1615,1348,-1186,-41,-1,-6
-1622,1348,-1192,-54,-10,0
-1624,1313,-1177,-68,-9,12
-1641,1329,-1183,-81,-8,23
-1635,1347,-1159,-74,3,33
-1634,1340,-1154,-61,15,44
-1639,1327,-1139,-46,31,51
-1604,1292,-1112,-56,115,78
-1602,1292,-1123,-64,149,92
-1581,1311,-1118,-86,173,114
-1570,1309,-1125,-98,202,133
-1584,1245,-1090,-208,275,197
-1600,1223,-1095,-264,311,221
-1594,1250,-1112,-309,350,254
-1593,1318,-1120,-307,389,289
-1602,1347,-1117,-220,446,352
-1578,1337,-1123,-152,480,391
-1571,1304,-1088,-101,517,430
-1546,1322,-1083,-83,558,461
-1499,1351,-1117,-48,597,499
-1480,1363,-1145,-19,641,517
-1435,1434,-1171,18,679,516
-1384,1506,-1192,82,713,503
-1372,1541,-1207,158,745,492
-1385,1509,-1237,213,768,478
-1392,1428,-1194,215,794,481
-1408,1376,-1185,176,829,501
-1377,1406,-1216,118,862,532
-1360,1409,-1231,80,914,565
-1350,1426,-1275,70,963,569
-1308,1517,-1345,92,1002,553
-1239,1592,-1345,320,1054,491
-1216,1513,-1344,383,1080,483
-1188,1467,-1356,386,1099,482
-1168,1449,-1366,354,1132,492
-1136,1487,-1406,326,1156,493
-1086,1573,-1463,326,1148,478
-1061,1640,-1488,354,1121,450
-1057,1646,-1470,389,1089,431
-1072,1587,-1444,409,1061,412
-1071,1488,-1447,382,1027,404
-1049,1461,-1472,312,1000,389
-996,1489,-1512,231,978,379
-967,1533,-1546,176,954,359
-945,1594,-1564,162,951,332
-921,1620,-1596,159,896,291
-939,1614,-1628,174,869,251
-909,1549,-1607,176,792,185
-885,1533,-1592,168,765,173
-883,1543,-1621,134,710,150
-781,1552,-1648,95,619,104
-1025,1517,-1590,104,556,121
-830,1577,-1674,114,489,118
-802,1463,-1643,48,444,128
-832,1396,-1608,-163,337,108
-809,1444,-1642,-234,307,117
-813,1501,-1652,-263,283,124
-803,1555,-1681,-254,272,126
-810,1562,-1728,-149,218,82
-801,1550,-1711,-125,192,72
-788,1524,-1696,-109,181,62
-799,1558,-1698,-84,161,59
-743,1575,-1673,-55,148,56
-803,1543,-1691,-17,123,56
-816,1564,-1636,18,111,53
-816,1533,-1644,34,91,65
-868,1405,-1617,-1,84,88
-811,1373,-1592,-74,70,86
-853,1406,-1583,-163,72,97
-849,1443,-1606,-247,77,111
-838,1428,-1622,-315,69,100
-837,1416,-1613,-362,60,89
-796,1557,-1626,-382,49,69
-816,1634,-1596,-372,26,53
-753,1715,-1593,-291,1,22
-775,1755,-1623,-207,-12,12
-766,1752,-1603,-129,-34,-9
-774,1531,-1593,-91,-57,-19
-756,1495,-1616,-135,-55,-9
-747,1545,-1618,-158,-52,5
-751,1543,-1636,-172,-42,3
-753,1526,-1645,-180,-41,-4
-745,1508,-1659,-198,-30,-17
-777,1526,-1670,-216,-19,-21
-783,1528,-1658,-220,-25,-32
-794,1500,-1671,-224,-29,-43
-780,1510,-1650,-229,-39,-39
-780,1515,-1619,-239,-57,-32
-754,1509,-1577,-241,-70,-25
-742,1519,-1571,-245,-86,-21
-741,1562,-1583,-235,-98,-4
-730,1601,-1558,-214,-122,16
-756,1255,-1482,-253,-134,4
-781,1489,-1482,-190,-140,54
-753,1706,-1566,-176,-152,70
-764,1568,-1501,-159,-162,80
-809,1566,-1477,-135,-164,87
