-1938,454,-1441,549,40,471
-1891,407,-1379,530,93,502
-1888,368,-1358,507,137,552
-1866,350,-1358,492,161,600
-1850,318,-1357,479,173,647
-1803,245,-1366,445,124,751
-1793,236,-1365,434,108,773
-1793,252,-1345,443,99,778
-1915,274,-1246,469,99,760
-2001,222,-1193,468,88,739
-2005,163,-1161,422,73,716
-2017,106,-1249,184,-22,650
-2032,115,-1282,192,-19,638
-2084,60,-1288,211,-12,623
-2155,-11,-1287,199,-4,609
-2182,-52,-1254,173,4,590
-2224,-80,-1257,134,19,566
-2267,-87,-1253,99,37,551
-2320,-98,-1238,61,63,532
-2404,-135,-1229,-45,121,506
-2446,-170,-1216,-139,169,479
-2445,-168,-1247,-207,214,452
-2432,-197,-1268,-262,265,424
-2415,-184,-1317,-309,323,405
-2356,-224,-1353,-342,391,398
-2280,-316,-1382,-400,477,419
-2137,-459,-1427,-565,680,537
-2107,-579,-1436,-713,842,672
-1917,-946,-1494,-1379,1178,1161
-1832,-1022,-1527,-1799,1281,1405
-1905,-762,-1815,-3236,1381,2393
-2019,-611,-1873,-3383,1353,2647
-2219,-494,-1889,-3515,1304,2900
-2413,-290,-1914,-3597,1267,3158
-2684,-266,-1881,-3727,1235,3414
-2960,-196,-1802,-3940,1269,3607
-3220,94,-1684,-4167,1302,3786
-3433,302,-1540,-4323,1365,3913
-3804,646,-1314,-4403,1495,4005
-4258,1282,-1154,-4338,1624,4071
-4729,1615,-820,-4150,1773,4102
-5790,2114,-388,-3679,2168,3793
-6361,2323,163,-3268,2420,3404
-6776,2301,706,-2995,2773,2925
-6830,2468,1231,-2858,3123,2433
-7284,2446,2367,-2970,3593,1809
-7079,2799,3339,-3190,4140,1220
-6855,2962,4458,-3374,4728,652
-6491,3399,5795,-3317,5477,205
-2186,4253,8504,-230,8597,-88
-278,3661,9039,1021,8950,-130
4771,-92,7602,1242,8591,-937
6395,-763,5122,0,7983,-1469
6776,-76,3464,-857,7120,-1875
7486,1302,2273,-1066,6265,-1998
7704,2165,862,-776,5338,-1960
7484,2074,-224,-457,4310,-1916
7092,1654,-1004,-548,3321,-1813
5972,2044,-1386,-1312,1838,-1264
5503,2787,-1837,-1319,831,-757
5087,3406,-1943,-849,-100,-298
