492,-181,-2196,367,-20,-474
574,205,-2295,-65,-219,-265
570,201,-2302,0,-283,-224
564,211,-2266,52,-320,-194
528,154,-2266,70,-342,-165
489,64,-2244,26,-354,-138
483,66,-2220,-50,-355,-120
459,114,-2210,-108,-349,-106
442,184,-2236,-118,-333,-97
433,221,-2270,-97,-323,-86
452,281,-2288,-49,-317,-82
450,323,-2262,42,-317,-81
431,287,-2277,128,-311,-78
409,219,-2253,166,-308,-81
387,143,-2209,138,-294,-73
385,123,-2195,68,-276,-67
389,163,-2197,5,-256,-61
302,257,-2214,263,-184,-128
272,305,-2213,262,-149,-146
249,291,-2212,275,-143,-155
261,289,-2214,290,-137,-166
252,253,-2197,284,-127,-174
260,227,-2193,254,-123,-187
265,269,-2178,218,-129,-187
256,281,-2201,218,-126,-186
244,289,-2209,239,-133,-186
246,266,-2198,243,-140,-186
226,229,-2167,235,-142,-185
217,219,-2166,207,-137,-182
234,237,-2182,182,-145,-183
234,281,-2201,171,-152,-178
235,286,-2202,179,-161,-174
249,301,-2209,187,-171,-178
249,295,-2220,206,-184,-185
228,261,-2217,221,-184,-188
217,221,-2198,197,-188,-196
223,217,-2182,128,-191,-202
232,265,-2219,105,-196,-206
217,260,-2230,114,-205,-210
201,248,-2256,121,-206,-215
192,239,-2255,116,-201,-228
197,294,-2254,124,-201,-231
204,271,-2281,199,-211,-260
188,227,-2273,204,-215,-274
173,207,-2272,200,-211,-295
149,218,-2283,174,-197,-323
154,235,-2299,173,-191,-333
153,195,-2308,154,-180,-339
157,217,-2279,143,-176,-348
171,264,-2310,170,-183,-353
152,253,-2327,212,-186,-359
135,228,-2320,245,-190,-368
121,178,-2289,255,-183,-375
110,161,-2289,246,-178,-382
113,146,-2293,206,-166,-384
124,159,-2304,168,-159,-384
122,171,-2292,157,-151,-382
133,163,-2291,145,-155,-380
109,150,-2290,136,-157,-383
115,168,-2308,124,-155,-382
119,188,-2301,124,-156,-381
125,195,-2297,131,-164,-372
118,170,-2299,139,-167,-371
119,150,-2286,129,-165,-365
116,161,-2285,119,-173,-357
108,109,-2281,66,-181,-341
114,129,-2269,26,-182,-338
98,164,-2275,17,-185,-328
83,180,-2287,34,-189,-323
76,171,-2307,41,-187,-315
74,168,-2315,53,-187,-315
66,189,-2310,76,-184,-311
67,163,-2322,104,-176,-316
54,103,-2291,54,-162,-310
55,93,-2276,1,-154,-309
64,175,-2305,-4,-150,-306
62,254,-2339,52,-156,-300
56,256,-2355,129,-159,-300
48,221,-2361,197,-160,-303
24,147,-2316,221,-159,-306
-1,100,-2298,202,-144,-305
-25,73,-2320,162,-119,-306
-37,111,-2324,141,-98,-306
-42,130,-2332,138,-82,-308
-29,105,-2320,146,-64,-305
-12,98,-2314,143,-49,-306
10,121,-2315,146,-47,-315
14,145,-2327,157,-47,-314
2,109,-2312,167,-50,-312
2,111,-2321,185,-57,-314
-9,83,-2327,171,-63,-318
-29,-12,-2285,98,-60,-316
-22,-11,-2304,23,-59,-318
-12,113,-2320,31,-68,-308
-5,136,-2368,89,-78,-303
-9,91,-2373,148,-92,-301
-41,61,-2361,174,-100,-297
-61,25,-2341,181,-98,-284
-79,-8,-2351,149,-90,-282
-78,-40,-2335,93,-88,-284
-95,-62,-2317,41,-75,-285
-64,30,-2340,-32,-77,-319
-50,94,-2355,2,-86,-334
-48,112,-2363,64,-100,-345
-46,96,-2376,112,-109,-347
-89,29,-2370,107,-112,-345
-106,13,-2371,86,-99,-353
-121,-14,-2405,69,-92,-378
-121,1,-2419,65,-88,-410
-104,-9,-2404,65,-84,-440
-88,90,-2445,65,-64,-469
-83,147,-2500,84,-35,-457
-84,97,-2485,82,34,-419
-73,85,-2465,55,50,-432
-64,83,-2455,39,50,-473
-58,88,-2418,43,34,-518
-52,133,-2391,54,14,-555
-35,207,-2390,103,-7,-581
-36,221,-2376,167,-39,-589
-19,254,-2335,239,-74,-590
-29,214,-2311,312,-94,-588
-35,156,-2280,335,-119,-576
-47,116,-2254,314,-127,-557
-55,57,-2234,240,-126,-516
-72,12,-2224,136,-111,-477
-68,4,-2235,14,-97,-440
-59,81,-2253,-55,-87,-407
-60,163,-2302,-57,-81,-381
-71,179,-2362,-25,-73,-371
-61,217,-2334,120,-64,-354
-70,207,-2368,186,-57,-357
-78,151,-2344,221,-52,-371
-96,98,-2322,210,-43,-381
-103,80,-2290,174,-28,-382
-108,86,-2288,121,-9,-390
-58,282,-2321,152,-17,-370
-72,219,-2321,228,-29,-371
-103,123,-2294,229,-32,-374
-132,28,-2269,154,-20,-375
-165,-26,-2260,35,-1,-373
-156,75,-2270,-80,16,-367
-160,190,-2322,-85,31,-361
-157,285,-2341,-8,30,-360
-158,283,-2363,93,30,-363
-167,253,-2341,186,22,-369
-175,170,-2315,230,20,-374
-186,108,-2302,219,24,-378
-178,55,-2295,104,35,-381
-139,165,-2285,60,30,-373
-134,219,-2329,83,17,-369
-134,167,-2330,95,6,-357
-129,149,-2314,66,-4,-343
-138,185,-2283,57,-8,-323
-149,166,-2311,47,-15,-310
-161,119,-2314,15,-19,-306
-167,131,-2300,-42,-21,-302
-195,195,-2334,-47,-13,-289
-194,195,-2348,-4,-9,-298
-205,138,-2329,-4,-1,-299
-176,141,-2319,-172,24,-302
-142,247,-2356,-155,15,-302
-135,300,-2402,-86,-2,-305
-164,286,-2413,-7,-12,-308
-180,220,-2397,36,-16,-312
-190,145,-2372,36,-14,-318
-187,90,-2354,-11,-13,-325
-177,182,-2379,-66,-17,-321
-156,213,-2397,-48,-20,-318
-170,228,-2394,-4,-30,-310
-183,238,-2388,36,-31,-309
-182,231,-2409,80,-34,-311
-197,204,-2407,111,-34,-311
-182,167,-2390,113,-34,-316
-187,110,-2353,85,-29,-322
-188,95,-2344,36,-27,-326
-174,124,-2342,-16,-26,-333
-162,199,-2361,-24,-27,-331
-149,280,-2386,21,-36,-326
-163,291,-2401,107,-45,-331
-167,266,-2400,193,-55,-329
-189,131,-2353,244,-49,-336
-199,9,-2305,173,-34,-339
-187,1,-2279,55,-17,-336
-141,190,-2356,-75,-4,-295
-166,188,-2376,195,-27,-265
-192,46,-2319,180,-19,-256
-209,-25,-2300,81,1,-248
-198,19,-2323,-16,20,-235
-187,102,-2347,-54,34,-226
-167,159,-2387,-32,38,-217
-144,214,-2400,33,41,-205
-140,216,-2406,120,41,-201
-133,159,-2401,183,38,-199
-131,112,-2388,193,41,-196
-140,107,-2396,182,52,-194
-140,76,-2396,149,62,-201
-105,80,-2398,65,79,-199
-86,88,-2381,33,85,-205
-57,105,-2383,26,80,-209
-39,148,-2387,40,69,-210
-38,200,-2417,86,49,-205
-65,217,-2428,156,32,-203
-86,155,-2435,215,19,-198
-134,19,-2372,203,21,-203
-147,-4,-2331,142,34,-201
-146,91,-2337,125,52,-191
-185,36,-2312,185,78,-186
-198,-38,-2266,164,103,-179
-182,-73,-2240,102,130,-166
-178,-37,-2250,59,142,-154
-150,21,-2276,30,150,-131
-143,95,-2282,55,152,-103
-146,69,-2338,130,140,-51
-160,20,-2331,124,139,-30
-145,-28,-2315,69,134,-4
-127,-53,-2320,7,139,13
-109,-8,-2318,-41,131,26
-113,78,-2351,-30,120,35
-117,100,-2375,3,110,43
-112,80,-2397,17,97,52
-115,55,-2380,27,85,64
-114,44,-2357,21,72,74
-83,7,-2371,-28,50,89
-79,1,-2372,-57,29,96
-89,2,-2387,-90,11,112
-77,0,-2410,-126,0,122
-73,72,-2428,-125,-24,136
-65,140,-2443,-57,-35,151
-80,94,-2470,10,-56,161
-106,-77,-2381,-51,-71,163
-120,-76,-2394,-125,-66,169
-116,-53,-2406,-176,-71,167
-84,-19,-2388,-200,-77,171
-64,48,-2379,-177,-96,189
-60,95,-2383,-127,-122,211
-75,51,-2396,-74,-149,231
-110,3,-2360,-74,-172,255
-144,-78,-2353,-122,-172,273
-152,-89,-2319,-268,-175,304
-142,-67,-2340,-369,-178,319
-118,-61,-2317,-590,-205,348
-104,230,-2306,-567,-255,377
-122,301,-2405,-401,-299,391
-176,250,-2431,-253,-331,401
-238,173,-2378,-203,-338,417
-243,74,-2319,-220,-323,424
-274,13,-2282,-293,-305,434
-277,31,-2292,-388,-285,425
-183,85,-2245,-468,-285,408
-274,195,-2265,-448,-249,410
-203,253,-2302,-400,-273,385
-224,271,-2332,-315,-258,385
-189,359,-2346,-222,-235,376
-230,176,-2315,-110,-189,332
-262,177,-2280,-144,-139,307
-261,214,-2344,-181,-153,297
-278,230,-2350,-174,-131,279
-265,267,-2359,-198,-96,254
-238,318,-2362,-115,-74,224
-242,322,-2398,-21,-74,192
-262,245,-2369,24,-66,164
-280,182,-2372,10,-41,144
-291,163,-2321,-33,-3,132
-307,148,-2314,-86,24,124
-265,151,-2316,-137,33,122
-268,185,-2333,-172,51,119
-275,231,-2337,-171,50,118
-266,317,-2360,-81,40,118
-241,290,-2369,48,31,109
-242,260,-2388,71,18,100
-254,242,-2355,72,-17,95
-287,176,-2343,40,8,93
-276,161,-2361,-5,14,89
-290,185,-2346,-48,27,85
-269,225,-2339,-70,41,78
-257,265,-2385,-48,30,73
-247,256,-2370,27,22,70
-284,208,-2378,40,19,62
-263,156,-2341,29,28,62
-255,151,-2341,-3,42,60
-259,132,-2343,-50,49,59
-230,161,-2345,-85,53,63
-218,219,-2354,-70,51,63
-208,255,-2374,-26,44,64
-224,209,-2389,3,44,68
-181,141,-2371,4,36,75
-237,159,-2360,-3,48,80
-253,153,-2356,-28,54,80
-211,125,-2397,-39,63,82
-187,127,-2378,-50,72,81
-179,137,-2377,-55,75,85
-192,196,-2391,-45,74,93
-215,217,-2373,-27,90,110
-199,266,-2401,2,96,120
-184,220,-2403,46,84,127
-190,185,-2307,17,101,113
-202,209,-2301,-38,85,117
-183,192,-2308,-53,102,112
-185,220,-2355,-67,79,109
-164,307,-2364,2,91,91
-204,277,-2345,45,71,90
-215,214,-2393,47,46,78
-191,133,-2341,17,72,86
-232,147,-2340,-13,45,85
-144,108,-2314,-86,62,100
-187,191,-2367,-117,25,106
-217,229,-2259,-79,-8,126
-220,197,-2451,-14,-63,154
-228,159,-2399,-134,-90,157
-239,189,-2393,-137,-111,189
-220,190,-2376,-163,-126,211
-168,176,-2534,-160,-119,225
-214,170,-2354,-193,-171,236
-199,155,-2380,-247,-212,243
-189,99,-2351,-319,-250,263
-196,59,-2313,-421,-286,294
-251,17,-2314,-676,-328,359
-279,101,-2343,-837,-340,407
-283,142,-2366,-934,-355,437
-294,168,-2372,-1003,-366,459
-276,196,-2368,-1046,-377,463
-266,200,-2360,-1092,-398,476
-256,192,-2333,-1147,-411,490
-361,224,-2294,-1428,-426,571
-381,223,-2298,-1486,-416,595
-344,294,-2302,-1525,-422,620
-302,419,-2293,-1518,-435,666
-287,537,-2322,-1452,-454,733
-231,639,-2341,-1330,-492,778
-263,695,-2374,-1157,-532,808
-271,776,-2416,-949,-576,827
-288,813,-2380,-600,-662,840
-300,773,-2385,-417,-706,855
-330,657,-2354,-333,-759,872
-300,639,-2310,-379,-812,906
-308,621,-2317,-486,-842,943
-348,443,-2243,-670,-853,984
-258,627,-2244,-950,-860,996
-404,548,-2171,-1105,-875,1011
-404,643,-2162,-1310,-889,1011
-421,642,-2090,-1547,-897,995
-385,763,-2039,-1770,-907,976
-410,848,-1956,-1952,-928,952
-427,975,-1873,-2123,-933,909
-431,1314,-1877,-2174,-938,846
-381,1636,-2050,-1943,-979,794
-390,1765,-2313,-1443,-1085,741
-512,1250,-2097,-939,-1237,579
-523,1109,-1961,-1089,-1221,548
-582,936,-1886,-1542,-1166,502
-664,1040,-1813,-2220,-1042,408
-667,870,-1694,-2524,-990,352
-748,829,-1438,-3130,-828,292
-645,1564,-1458,-3176,-745,281
-478,1678,-1668,-3162,-811,231
-531,1743,-1701,-3015,-829,195
-482,1859,-1663,-2827,-871,160
-545,1857,-1562,-2623,-893,128
-571,1853,-1453,-2440,-889,106
-607,1862,-1418,-2282,-871,91
-597,1923,-1378,-2038,-816,59
-601,1947,-1343,-1857,-760,55
-583,2005,-1305,-1643,-710,52
-558,2072,-1284,-1423,-670,41
-528,2124,-1212,-1157,-642,34
-517,2164,-1164,-661,-607,20
-536,2121,-1167,-330,-598,17
-569,2072,-1106,-49,-582,16
-588,2026,-1072,152,-550,22
-611,1971,-1037,307,-511,37
-655,1768,-994,511,-381,47
-662,1724,-961,512,-343,50
-673,1709,-954,489,-312,54
-683,1680,-948,439,-278,68
-719,1645,-966,360,-237,86
-721,1633,-985,276,-192,92
-714,1643,-1028,200,-151,104
-710,1668,-1041,148,-117,103
-614,1798,-1118,173,-126,70
-594,1793,-1135,226,-165,62
-597,1765,-1149,274,-209,52
-623,1730,-1162,290,-235,53
-662,1675,-1179,283,-247,67
-708,1614,-1202,209,-233,85
-718,1597,-1196,145,-209,91
-713,1601,-1203,89,-194,100
-725,1609,-1224,31,-170,105
-708,1635,-1249,-2,-158,120
-702,1657,-1279,-3,-156,127
-718,1693,-1264,22,-158,133
-724,1723,-1268,47,-155,146
-743,1725,-1280,100,-151,163
-728,1722,-1275,161,-138,182
1,1,-1,1,1,-1
-691,1714,-1322,303,-164,217
-695,1670,-1311,289,-162,217
-709,1646,-1309,257,-158,217
-711,1649,-1315,209,-141,212
-698,1640,-1322,164,-134,212
-688,1638,-1309,103,-128,209
-679,1652,-1325,67,-128,206
-688,1669,-1334,5,-128,201
-704,1662,-1338,-26,-135,207
-710,1682,-1347,-58,-137,200
-716,1689,-1340,-80,-140,200
-716,1716,-1353,-90,-142,199
-725,1721,-1354,-82,-144,193
-731,1731,-1384,-76,-140,182
-728,1759,-1387,-36,-136,176
-717,1776,-1373,-5,-133,172
-706,1779,-1358,10,-137,178
-701,1771,-1370,13,-134,181
-716,1751,-1369,12,-124,180
-733,1747,-1373,-3,-122,172
-735,1749,-1377,-13,-112,172
-728,1768,-1368,-9,-95,161
-717,1776,-1370,-2,-99,150
-701,1803,-1362,44,-85,137
-714,1810,-1373,100,-86,130
-706,1832,-1377,150,-89,120
-706,1856,-1365,212,-92,111
-684,1851,-1379,282,-100,110
-666,1836,-1389,350,-107,108
-664,1811,-1411,420,-111,124
-650,1781,-1408,489,-117,136
-646,1786,-1431,567,-119,146
-639,1771,-1441,722,-130,169
-579,1596,-1165,734,-184,111
-564,1803,-1427,693,-131,152
-657,1632,-1441,699,-140,221
-695,1582,-1406,656,-93,251
-648,1651,-1450,622,-105,251
-681,1583,-1413,552,-108,217
-646,1646,-1398,472,-101,231
-710,1701,-1462,469,-102,197
-744,1584,-1428,359,-93,165
-732,1464,-1408,16,-53,105
-736,1589,-1472,-188,-26,76
-721,1705,-1497,-293,-23,48
-711,1740,-1535,-314,-26,24
-734,1759,-1571,-201,-58,-49
-698,1780,-1556,-119,-82,-57
-723,1785,-1535,-46,-95,-54
-697,1729,-1553,10,-116,-55
-706,1716,-1538,48,-126,-46
-717,1737,-1533,67,-128,-41
-723,1702,-1495,106,-121,-31
-701,1676,-1517,134,-116,-30
-681,1633,-1507,134,-117,-47
-666,1576,-1467,93,-100,-49
-695,1587,-1497,32,-85,-57
-679,1559,-1544,-26,-77,-57
-693,1570,-1509,-68,-84,-67
-660,1611,-1524,-99,-96,-77
-655,1613,-1524,-88,-98,-74
-679,1616,-1513,-83,-79,-70
-684,1644,-1509,-86,-71,-63
-680,1686,-1488,-75,-64,-52
-699,1690,-1515,-61,-46,-40
-712,1744,-1506,-16,-51,-35
-726,1805,-1500,52,-57,-31
-774,1684,-1429,133,-21,-159
-707,1656,-1464,136,-31,-200
-670,1621,-1449,91,-61,-215
-690,1639,-1444,100,-87,-194
-685,1648,-1443,119,-96,-178
-680,1631,-1439,144,-112,-170
-740,1616,-1445,169,-115,-152
-740,1597,-1452,179,-102,-133
-783,1595,-1465,185,-93,-117
-844,1606,-1468,197,-52,-114
0,0,0,0,0,0
-793,1526,-1495,184,-39,-125
-768,1528,-1505,160,-56,-134
-737,1555,-1554,151,-66,-130
-724,1588,-1535,155,-80,-125
-705,1536,-1542,176,-84,-102
-719,1469,-1523,133,-100,-91
-714,1429,-1504,61,-104,-86
-743,1430,-1499,-8,-105,-84
-735,1494,-1520,-59,-101,-76
-752,1624,-1569,-56,-106,-98
-795,1620,-1573,4,-116,-117
-797,1622,-1546,47,-114,-129
-828,1631,-1544,59,-97,-136
-868,1607,-1548,78,-91,-114
-885,1609,-1580,45,-54,-55
-913,1596,-1627,16,-34,-22
-942,1521,-1649,-76,-10,-4
-879,1509,-1613,-116,-39,-39
-869,1535,-1588,-138,-54,-50
-868,1601,-1567,-145,-56,-42
-876,1666,-1560,-133,-45,-13
-892,1640,-1565,-119,-42,12
-898,1608,-1557,-108,-34,23
-920,1668,-1552,-86,-7,34
-996,1677,-1562,11,31,43
-989,1575,-1570,11,43,46
-998,1580,-1575,-21,57,46
-1057,1659,-1587,-33,88,51
-1022,1719,-1621,-19,103,45
-967,1704,-1587,40,86,-3
-949,1632,-1555,49,75,-59
-920,1606,-1538,31,53,-104
-889,1595,-1535,-10,38,-138
-895,1569,-1534,-65,9,-176
-843,1554,-1500,-178,-64,-233
-848,1592,-1440,-208,-149,-304
-817,1621,-1416,-167,-184,-307
-815,1635,-1424,-122,-190,-289
-815,1674,-1408,-69,-193,-255
-825,1610,-1423,47,-141,-83
-860,1573,-1422,52,-113,-30
-883,1544,-1441,39,-81,9
-823,1359,-1466,-1,-65,33
-848,1566,-1585,-52,6,71
-928,1623,-1556,-18,46,92
-923,1626,-1552,90,55,103
-873,1613,-1525,132,30,107
-837,1579,-1511,111,7,106
-804,1582,-1502,94,-44,88
-809,1623,-1505,80,-74,77
-779,1613,-1505,61,-119,65
-770,1574,-1489,15,-206,58
-789,1570,-1480,-29,-247,70
-809,1642,-1494,-74,-317,113
-839,1685,-1501,-57,-370,148
-862,1698,-1512,-4,-404,181
-876,1694,-1513,40,-431,203
-894,1629,-1511,122,-469,229
-915,1627,-1488,158,-484,224
-942,1593,-1487,176,-490,200
-1055,1529,-1481,175,-480,160
-1013,1435,-1449,123,-460,108
1,1,-1,1,1,-1
-943,1807,-1433,-20,-486,34
-916,1842,-1447,75,-497,41
