946,695,-1740,-133,44,-89
941,661,-1728,-111,29,-114
939,628,-1725,-123,17,-113
925,610,-1696,-142,18,-100
945,626,-1708,-169,18,-86
941,732,-1722,-165,16,-77
951,913,-1743,-3,0,-81
946,859,-1740,106,-12,-86
936,799,-1722,175,-6,-92
933,716,-1685,199,5,-103
937,682,-1664,190,14,-108
947,671,-1642,160,32,-118
946,635,-1622,111,44,-130
934,684,-1616,-28,66,-187
938,707,-1616,-69,68,-224
962,760,-1606,-93,63,-251
965,781,-1612,-90,60,-287
959,788,-1597,-82,60,-319
952,794,-1594,-77,55,-348
935,799,-1573,-71,57,-375
952,833,-1536,-86,91,-460
956,828,-1511,-96,95,-487
964,822,-1497,-116,105,-531
970,828,-1459,-152,122,-581
977,833,-1471,-183,140,-633
946,829,-1439,-228,158,-692
937,841,-1434,-260,183,-749
917,876,-1409,-292,214,-805
918,920,-1388,-312,245,-852
930,955,-1382,-324,276,-887
933,989,-1369,-324,315,-929
948,1035,-1375,-315,345,-966
940,1062,-1364,-279,380,-1009
936,1101,-1332,-253,411,-1067
965,1129,-1313,-211,439,-1116
991,1146,-1277,-178,468,-1163
923,1145,-1196,-148,568,-1250
915,1159,-1193,-170,628,-1272
921,1176,-1169,-191,680,-1290
950,1249,-1130,-226,773,-1310
976,1282,-1102,-226,825,-1319
836,1277,-1052,-321,985,-1328
784,1311,-1074,-379,1051,-1320
796,1376,-1065,-415,1111,-1297
828,1432,-1040,-440,1153,-1263
862,1448,-1013,-444,1189,-1216
860,1462,-1010,-449,1227,-1173
864,1467,-1013,-453,1246,-1137
851,1455,-1019,-450,1248,-1117
848,1459,-1015,-463,1234,-1100
829,1454,-1025,-482,1213,-1080
792,1448,-1001,-562,1167,-1029
750,1421,-987,-657,1139,-964
680,1423,-979,-857,1109,-847
648,1462,-1013,-999,1094,-767
647,1526,-1041,-1090,1083,-715
644,1571,-1047,-1159,1063,-666
635,1627,-1052,-1207,1037,-626
640,1715,-1059,-1229,1004,-594
595,1843,-1070,-1157,905,-493
569,1876,-1076,-1115,869,-466
569,1898,-1097,-1057,842,-446
521,1954,-1062,-758,740,-400
518,1944,-1065,-651,715,-397
522,1947,-1066,-539,681,-387
542,1959,-1050,-425,654,-379
566,1964,-1031,-305,620,-373
595,1951,-1046,-182,573,-369
616,1901,-1031,-57,517,-364
625,1870,-1026,57,452,-366
649,1820,-981,227,326,-354
669,1762,-979,308,228,-343
680,1725,-967,361,134,-332
677,1676,-947,390,42,-320
669,1633,-937,400,-53,-302
671,1609,-904,402,-149,-280
673,1564,-890,385,-250,-251
661,1530,-886,357,-352,-220
648,1500,-845,311,-448,-191
650,1486,-830,255,-542,-148
662,1504,-815,186,-637,-99
672,1524,-806,129,-730,-37
692,1562,-794,70,-810,21
743,1749,-654,-297,-1102,411
816,1861,-623,-477,-1130,610
822,1885,-626,-589,-1119,705
787,1845,-628,-688,-1091,726
751,1825,-659,-779,-1048,701
675,1853,-716,-934,-921,553
619,1934,-812,-987,-819,428
589,1979,-866,-982,-712,322
606,2152,-882,-934,-619,239
631,2241,-898,-828,-515,156
678,2313,-955,-675,-428,82
739,2370,-992,-501,-355,2
787,2382,-1032,-286,-295,-90
832,2380,-1046,-61,-260,-189
875,2356,-1081,155,-243,-305
871,2255,-1073,353,-236,-425
781,1991,-1056,541,-261,-641
698,1874,-1056,545,-272,-770
643,1785,-1064,486,-272,-851
595,1713,-1090,372,-268,-918
493,1622,-1115,224,-254,-983
237,1623,-1184,-298,-170,-1244
81,1790,-1259,-328,-92,-1429
62,1818,-1255,-251,-68,-1484
29,1855,-1251,-163,-51,-1531
-2,1873,-1238,-71,-28,-1558
-6,1887,-1249,14,-3,-1573
-24,1857,-1244,104,26,-1576
-64,1862,-1231,213,43,-1575
-68,1857,-1210,320,55,-1570
-83,1822,-1199,414,69,-1560
-120,1809,-1181,492,81,-1565
-95,1793,-1177,546,94,-1581
-121,1754,-1169,581,102,-1593
-128,1741,-1149,605,105,-1628
-158,1745,-1090,613,107,-1669
-196,1745,-1069,590,106,-1670
-202,1754,-1036,572,103,-1662
-218,1734,-1035,563,93,-1654
-227,1746,-1011,572,75,-1644
-234,1746,-1032,600,54,-1648
-236,1717,-1013,621,30,-1647
-221,1651,-985,623,-53,-1605
-213,1617,-991,595,-78,-1582
-209,1590,-958,566,-104,-1563
-218,1578,-948,529,-130,-1536
-239,1572,-930,405,-203,-1413
-281,1538,-888,323,-235,-1329
-327,1549,-848,232,-262,-1241
-375,1594,-865,122,-281,-1134
-419,1651,-865,21,-289,-1003
-443,1710,-906,-53,-301,-868
-447,1728,-926,-82,-310,-758
-468,1710,-919,-82,-318,-680
-488,1672,-909,-66,-326,-628
-547,1657,-950,-46,-328,-565
-591,1665,-975,-39,-312,-503
-643,1653,-980,-42,-294,-439
-714,1596,-996,-63,-239,-329
-776,1560,-1029,-87,-199,-259
-837,1580,-1062,-112,-165,-214
-902,1604,-1075,-129,-129,-167
-983,1643,-1091,-146,-92,-125
-1221,1805,-1136,-122,5,-79
-1265,1814,-1114,-92,25,-89
-1335,1780,-1098,-65,38,-123
-1378,1774,-1081,-68,56,-157
-1400,1770,-1055,-77,60,-181
-1426,1812,-1044,-94,69,-217
-1463,1822,-1016,-113,76,-297
-1442,1809,-997,-105,74,-339
-1438,1806,-1007,-105,78,-380
-1416,1789,-1005,-98,77,-424
-1398,1745,-991,-89,86,-516
-1390,1715,-977,-81,94,-569
-1393,1674,-974,-92,109,-620
-1397,1661,-958,-93,118,-665
-1399,1632,-945,-99,130,-711
-1395,1632,-926,-111,129,-740
-1403,1614,-917,-128,141,-770
-1420,1587,-915,-155,152,-787
-1441,1549,-900,-198,160,-802
-1446,1542,-896,-247,175,-815
-1459,1537,-900,-298,187,-815
-1527,1598,-986,-427,266,-825
-1536,1602,-1008,-453,308,-849
-1518,1606,-1033,-470,350,-878
-1487,1628,-1074,-461,381,-912
-1496,1626,-1113,-445,406,-954
-1476,1589,-1106,-423,436,-993
-1513,1558,-1145,-409,485,-1060
-1513,1501,-1140,-436,511,-1087
-1541,1469,-1161,-559,578,-1077
-1550,1495,-1161,-578,598,-1059
-1552,1502,-1185,-584,626,-1036
-1559,1487,-1196,-587,647,-1013
-1561,1457,-1186,-595,662,-982
-1559,1463,-1185,-607,694,-950
-1564,1472,-1201,-613,728,-925
-1575,1474,-1203,-602,769,-906
-1573,1460,-1234,-587,811,-896
-1591,1422,-1236,-564,855,-899
-1596,1408,-1218,-545,901,-911
-1565,1394,-1200,-498,982,-938
-1552,1362,-1177,-476,1026,-958
-1485,1323,-1103,-464,1089,-931
-1471,1307,-1075,-464,1085,-920
-1471,1274,-1056,-480,1074,-903
-1473,1223,-1015,-580,1068,-882
-1475,1225,-993,-664,1064,-865
-1513,1267,-995,-718,1054,-853
-1517,1325,-985,-755,1051,-828
-1519,1363,-966,-787,1036,-798
-1550,1377,-937,-819,1025,-767
-1582,1405,-905,-849,1008,-732
-1634,1447,-892,-885,988,-684
-1688,1571,-887,-903,923,-575
-1690,1564,-875,-862,901,-591
-1726,1514,-888,-832,877,-630
-1767,1497,-860,-812,861,-690
-1808,1482,-831,-799,843,-746
-1849,1480,-807,-803,815,-790
-1925,1515,-710,-822,762,-858
-1955,1556,-675,-822,710,-864
-2001,1566,-675,-816,659,-867
-2010,1527,-690,-724,489,-905
-2009,1492,-695,-683,437,-940
-2026,1462,-688,-638,386,-971
-2045,1431,-686,-595,346,-991
-2087,1392,-675,-564,305,-1012
-2099,1357,-654,-557,268,-1021
-2091,1328,-670,-542,238,-1023
-2062,1318,-654,-535,205,-1018
-2034,1318,-668,-508,182,-1011
-2026,1307,-682,-475,157,-1004
-2022,1299,-689,-432,126,-993
-2009,1282,-687,-375,103,-986
-1946,1203,-694,-275,76,-963
-1934,1172,-763,-216,74,-939
-1962,1112,-755,2,58,-852
-1992,1038,-700,61,45,-813
-2001,1004,-683,97,44,-770
-1974,966,-698,131,44,-714
-1983,952,-668,163,42,-660
-2000,881,-647,184,46,-603
-2016,747,-573,150,57,-510
1,1,-1,1,1,-1
-1990,787,-739,92,55,-249
-2012,785,-746,133,49,-204
-2013,784,-745,165,46,-158
-2036,755,-771,189,21,-107
-2074,766,-747,203,5,-65
-2079,766,-765,211,-5,-29
