296	-1732	1465	-604	419	-1039	-1444
297	-1812	1448	-652	431	-997	-1405
298	-1915	1245	-670	517	-958	-1415
299	-2140	954	-836	-55	-823	-1401
300	-2146	1064	-839	-52	-736	-1491
301	-2197	1071	-810	64	-695	-1552
302	-2241	1009	-747	186	-665	-1592
303	-2286	915	-661	269	-632	-1618
304	-2289	848	-634	332	-587	-1634
305	-2244	797	-628	379	-546	-1657
306	-2243	732	-634	469	-500	-1719
307	-2254	703	-591	526	-475	-1722
308	-2250	692	-551	590	-474	-1681
309	-2250	662	-483	641	-468	-1617
310	-2236	574	-483	678	-456	-1526
311	-2202	486	-520	674	-435	-1430
312	-2209	398	-524	635	-397	-1338
313	-2159	200	-566	492	-293	-1167
314	-2147	163	-615	419	-217	-1084
315	-2171	174	-635	402	-164	-1013
316	-2219	216	-650	413	-113	-945
317	-2353	-17	-735	573	-28	-549
318	-2318	-24	-746	490	-10	-481
319	0	0	0	0	0	0
320	-2400	103	-770	416	38	-360
321	-2424	296	-773	442	59	-112
322	-2336	354	-791	430	65	-26
323	-2264	395	-828	412	78	22
324	-2178	361	-817	354	98	52
325	-2249	341	-820	178	113	61
326	-2301	355	-744	95	88	52
327	-2359	304	-656	15	68	16
328	-2392	233	-646	-100	57	-36
329	-2409	203	-705	-252	35	-115
330	-2429	335	-671	-514	5	-296
331	-2445	521	-607	-615	1	-380
332	-2408	681	-632	-642	2	-432
333	-2339	892	-699	-611	1	-471
334	-2125	918	-886	16	-49	-376
335	-2099	801	-925	70	-83	-305
336	-2223	741	-943	120	-148	-168
337	-2226	711	-968	175	-169	-73
338	-2231	626	-1009	209	-183	2
339	-2225	605	-1022	251	-171	63
340	-2244	646	-979	317	-151	113
341	-2352	584	-857	529	-118	173
342	-2419	467	-757	619	-116	195
343	-2487	354	-680	638	-106	207
344	-2603	293	-506	543	-36	270
345	-2590	299	-560	517	-3	271
346	-2571	284	-596	504	27	256
347	-2553	220	-618	471	48	247
348	-2523	238	-609	457	67	234
349	-2509	203	-576	428	109	203
350	-2496	213	-591	403	126	171
351	-2449	207	-614	390	127	144
352	-2382	92	-577	226	-1	152
353	-2415	54	-556	138	-12	154
354	-2404	83	-649	-29	14	188
355	-2353	202	-733	-83	34	197
356	0	0	0	0	0	0
357	-2335	346	-804	-94	66	206
358	-2365	324	-781	-163	71	179
359	-2361	346	-788	-266	72	154
360	0	0	0	0	0	0
361	-2309	628	-816	-306	79	182
362	-2312	687	-889	-146	100	216
363	-2370	622	-882	-95	108	222
364	0	0	0	0	0	0
365	-2438	613	-885	-58	151	215
366	-2428	632	-884	-39	199	208
367	-2416	551	-909	-65	238	199
368	-2437	534	-893	-248	304	172
369	-2292	326	-861	123	413	223
370	-2341	252	-847	98	427	260
371	-2394	163	-791	27	452	288
372	-2453	50	-764	-63	509	317
373	-2476	43	-831	-195	563	332
374	-2388	134	-936	-379	608	311
375	-2363	232	-931	-438	611	278
376	-2263	308	-920	-497	601	237
377	-2260	414	-903	-555	571	192
378	-2220	600	-911	-570	527	143
379	-2224	758	-921	-545	430	49
380	-2133	813	-915	-536	373	7
381	-2066	834	-951	-532	321	-26
382	-1989	815	-958	-574	278	-53
383	-1971	897	-916	-611	257	-62
384	-2000	997	-880	-634	235	-60
385	-2024	996	-900	-643	233	-49
386	-2010	1041	-930	-640	236	-37
387	-1973	1180	-1089	-461	193	90
388	-2003	1207	-1069	-430	196	102
389	0	0	0	0	0	0
390	-2028	1280	-1124	-335	207	90
391	1	1	-1	1	1	-1
392	-1983	1233	-1123	-88	95	11
393	-2026	1183	-1159	-26	18	19
394	-2057	1091	-1158	-34	-19	20
395	-2078	1089	-1192	-53	-28	18
396	-2076	1114	-1252	-27	-26	21
397	-2063	1130	-1261	13	-12	21
398	-2070	1130	-1309	97	10	7
399	-2035	1118	-1310	123	19	-11
400	-2035	1059	-1268	127	6	-18
401	-2037	1066	-1263	133	6	-24
402	-2028	1059	-1252	146	-1	-29
403	-1981	1069	-1280	216	-22	-35
404	-1931	869	-1201	235	29	-139
405	-1923	771	-1187	238	26	-158
406	-1900	716	-1119	224	26	-171
407	-1944	691	-1055	194	30	-175
408	-1987	675	-1002	149	33	-179
409	-2029	648	-1054	43	71	-199
410	-2013	656	-1119	7	67	-223
411	-2007	729	-1132	-3	46	-254
412	-2071	691	-1093	9	25	-248
413	-2097	643	-1045	-19	3	-240
414	-2215	656	-1066	-120	-76	-235
415	-2292	592	-1058	-155	-107	-238
416	-2352	550	-1051	-198	-122	-247
417	-2434	460	-1048	-260	-129	-246
418	-2458	436	-1009	-345	-122	-258
